PCA1,PCA2,Cluster
1.7364919534310124,0.4148756011935608,0
-1.6712932040396853,-0.5607022958553048,4
-2.2502388042466785,-0.8526139070658034,4
-1.765170878443083,0.34572457456302824,3
-0.8249178735947713,0.09083659258293768,4
-3.5341934151920333,-1.4169634874252606,3
-0.3929798814203431,1.5475927452978098,1
2.329462740924872,0.3191594969052101,2
2.307958946250095,0.5131591177392081,2
-0.3994362273223825,-0.4148710232612161,4
-1.4007347305169242,-0.9639816138882508,4
2.6814186532922357,-0.6922442988314061,0
1.6782308732883096,-1.3206259891944638,0
1.3416142823467996,-0.6624710101598633,0
-0.36871794128969715,-1.5519393332879887,4
1.6685579520121703,0.11444898226148288,0
-1.5537584227453043,0.08600885802610352,3
0.8456829679716524,0.5234444446205232,0
1.6735092023646465,0.42975887560718395,0
1.84890245639428,-0.2979861296890656,0
0.3482194071605772,1.1874434388825843,1
-1.4778916683269392,0.6069694736570624,3
1.4175688575322292,-1.244936634675617,0
0.7594880972490399,-0.8333260832619115,0
-1.1984798357653468,2.0835353396099747,1
-4.074679579775875,0.5633113812080618,3
-4.4519300447222525,0.3425635332632521,3
-2.7462598758514605,0.9379806031611826,3
-2.2384371175046787,0.11716693817161584,3
4.052441684130041,0.6385497698527868,2
3.2472791376497456,-0.2938974323493432,2
-1.816100293538273,-1.3703534919820382,4
-0.47410602513843014,-1.4450846182779282,4
2.487502243667506,0.8998281973943847,2
-0.795219961133066,-0.9522537610859125,4
-1.3563065957067009,-1.7389870046027232,4
1.108966146015826,-1.2434925050607346,0
3.322773047438296,0.383418971935865,2
-2.992709111808535,0.9568565841665053,3
0.8493200458163137,0.09558483246091727,0
2.6704462365436945,-0.7901408229310279,0
-1.4579762257352518,-1.152194074150645,4
3.583200757076567,0.12757937329448166,2
3.259641363633233,-0.376379638335437,2
0.9154647026599657,-0.12141670631526874,0
3.8989555824573383,-0.31924353550457496,2
3.8945757216641135,0.12010136950505236,2
3.8546410461601317,0.11946213323532108,2
0.6433863891005547,0.22974995770156648,0
3.307740428886496,0.1408964434158944,2
2.7373585161840155,-0.7435751090860818,2
-0.9434685080759175,3.691249882713777,1
-3.4167280687242076,0.8670044583142346,3
3.7806897283562484,0.09500175498256665,2
-3.579359544635676,0.7570482519170777,3
-0.13801435022674913,-0.22564797747778625,4
1.327965802174494,-0.1945943481829774,0
3.8205597161024216,-0.07370633329451085,2
1.635095575100634,0.4220203713643924,0
-1.9391815423286298,-0.6529085810868068,4
3.350464549116902,0.6789306215197891,2
-1.2074810527564137,0.08175228832178662,4
-1.2416159241731726,-1.3650599417078102,4
-1.054080141445752,-1.611186255197059,4
2.524879450577252,-0.11053047267778068,2
-1.109858275200101,0.0023495323860553696,4
-1.2328323944823214,-0.7595287261210761,4
